Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
46569,2020-07-07 03:07:42,3576021480694169,"fraud_Raynor, Reinger and Hagenes",gas_transport,70.53,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,faab57eae30816296ee28a78b2065594,1373166462,39.835726,-94.889622,0
7695,2020-06-23 12:28:54,60416207185,fraud_Leffler-Goldner,personal_care,148.02,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,86d346444b5b262159976aa4d8b64fbb,1371990534,42.876538,-109.33322,0
53502,2020-07-09 18:49:23,503851367360,"fraud_Swaniawski, Lowe and Robel",shopping_pos,952.8,Bruce,Hall,M,77686 Donald Bridge Apt. 711,Grifton,NC,28530,35.3757,-77.4193,7332,Forensic psychologist,1957-06-27,18914fca29c3de678c30379b17aad968,1373395763,34.767491,-76.444071,1
200745,2020-08-31 01:14:14,6596735789587928,fraud_Deckow-O'Conner,grocery_pos,280.72,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,14e3b6f5bda12ff26a8490b5570d5b6d,1377911654,44.792842,-93.47498,1
427581,2020-12-03 17:43:37,30143535920989,fraud_Wisozk and Sons,misc_pos,17.62,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,4d91eeecfbb9255ba7115209603d564f,1386092617,40.318874,-75.828271,0
138234,2020-08-09 00:15:35,4476840372112,fraud_Sporer Inc,gas_transport,7.3,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,0358e5bc11e45d42152dc5ac5232f88a,1376007335,33.732201,-85.577428,1
59034,2020-07-12 02:09:32,4277232699798846,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,114.49,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,bd392304e38f3cf40817d9fdfe949864,1373594972,45.456219,-103.645526,0
311523,2020-10-17 22:20:11,4.95858967158273E+018,"fraud_Altenwerth, Cartwright and Koss",shopping_net,960.14,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,47430f21c9b5d3f307a2269da03db1d2,1382048411,39.680992,-77.140438,1
464492,2020-12-12 00:45:20,30546453310167,fraud_Dibbert-Green,entertainment,23.32,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.489,7430,"Scientist, research (medical)",1955-01-13,49bd4f2ff997d99089e82a66b2e8270f,1386809120,43.967491,-70.95668,0
310093,2020-10-17 04:51:52,30570197515105,fraud_Koepp-Parker,grocery_pos,290.91,Vincent,Cain,M,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,1945-12-07,dfe695ac87cc2acf74ffd9c70ce72e96,1381985512,30.803422,-85.85903,1
24399,2020-06-29 15:24:55,4451952084362894,fraud_Champlin and Sons,home,91.89,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,90084a8a23f2afa6cdb92492a7b0cbeb,1372519495,34.875195,-101.119531,0
274054,2020-09-30 22:10:03,180020605265701,"fraud_Labadie, Treutel and Bode",shopping_net,943.12,John,Lewis,M,7908 Derrick Mount,Morrowville,KS,66958,39.8616,-97.1825,314,Chemical engineer,2002-03-17,b0a4a0e2b3a7dcd47c3cb2cc1374d3a9,1380579003,39.237628,-97.445436,1
282614,2020-10-05 01:16:50,2297447006766555,"fraud_Schultz, Simonis and Little",grocery_pos,318.31,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,1d5427e05d3a5954d5b549f2406ef2fa,1380935810,39.059264,-89.432336,1
435973,2020-12-05 23:15:29,630423337322,fraud_Homenick LLC,personal_care,21.69,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,92a79a77bd1107bb1ee9a4740fd8d73d,1386285329,49.161488,-119.109765,1
93728,2020-07-23 23:05:05,4195740185974,fraud_Lemke-Gutmann,shopping_net,1042.2,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,88bce5e3c5f6e0cd0cf3aaa48be41441,1374620705,45.053654,-121.732743,1
4715,2020-06-22 17:17:54,2264937662466770,fraud_Johns-Hoeger,entertainment,2.59,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,855eb41d4b5fe0f76b22c044d17c66c4,1371921474,29.964737,-97.517695,0
441292,2020-12-06 23:14:00,4.29274366922472E+018,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,858.73,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,eedef2cebc9e8d25f6f4bfeac0138728,1386371640,39.13715,-76.29579,1
129300,2020-08-04 22:27:26,30551643947183,"fraud_Mante, Luettgen and Hackett",health_fitness,5.55,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,383ac06cc8c02ef1e2c2bee329a30f77,1375655246,34.78713,-81.789226,0
21937,2020-06-28 23:24:26,3581130339108561,fraud_Fisher-Schowalter,shopping_net,1142.66,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,6cc195cdb0c39f3ab5d2b1a5860b86a2,1372461866,41.894724,-81.866035,1
133315,2020-08-06 22:23:52,180049032966888,"fraud_Wuckert, Wintheiser and Friesen",home,91.45,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,4d71498f5a841a1e7de5848ec0688c70,1375827832,47.382523,-91.103263,0
262350,2020-09-26 08:50:15,2657850734909997,"fraud_Streich, Hansen and Veum",gas_transport,70.98,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1946-11-01,da349082075c649021aa3bbf4df6b252,1380185415,41.418182,-83.810749,0
105468,2020-07-27 22:00:28,2222157926772399,fraud_Kilback and Sons,entertainment,557.46,Amy,Garrett,F,6014 Thomas Throughway,Trenton,TX,75490,33.4235,-96.3398,2211,"Investment banker, operational",1987-02-26,00baae1ac0c17ba62188c656dcdd81a9,1374962428,33.489518,-96.50862,1
477777,2020-12-14 17:28:43,213191402330021,"fraud_McCullough, Hudson and Schuster",food_dining,87.1,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,5cf8a9cd58847525eb4a1a6037565ae7,1387042123,42.12295,-88.877977,0
154103,2020-08-14 08:52:46,3565423334076143,fraud_Morissette PLC,shopping_pos,2.68,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,7938fb4e56a866edcf5e842b5504951e,1376470366,39.214571,-86.776405,0
78379,2020-07-18 22:31:56,2454076758463217,fraud_Conroy Ltd,shopping_pos,822.11,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,f2d7c66699d2c9d88f624c78de4135f5,1374186716,47.649872,-94.655308,1
47608,2020-07-07 11:14:40,4900628639996,fraud_Bauch-Raynor,grocery_pos,85.73,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,f78e34d22550564aea71140a5dc46664,1373195680,33.094118,-118.910912,0
484841,2020-12-15 20:39:19,4561546772499,fraud_Brown Inc,kids_pets,140.5,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,b18ec7dc05d8da747063cca2edb86117,1387139959,35.103209,-105.39962,0
321150,2020-10-21 09:44:06,583699482621,fraud_Schmidt and Sons,shopping_net,405.23,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,96a8bee351520eb7a18655f362fb7f01,1382348646,44.577429,-88.556066,0
204910,2020-09-01 02:02:41,583699482621,fraud_Kiehn-Emmerich,grocery_pos,78.23,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,346d3f222aaa68adb431f6d62987036e,1378000961,44.15288,-89.181218,0
476299,2020-12-14 12:55:18,3575540972310993,fraud_Jewess LLC,shopping_pos,5.35,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,85075dfd03e2ef0992e1b2c57202aa1e,1387025718,33.736678,-90.23363,0
222496,2020-09-08 09:29:11,341283058448499,"fraud_Raynor, Reinger and Hagenes",gas_transport,41.7,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,1a101518020c407cbdf66ca7f3240ac3,1378632551,30.931272,-84.230123,0
285507,2020-10-05 23:00:10,581508178315,fraud_Heathcote LLC,shopping_net,913.19,Michael,Vargas,M,933 Martin Rapids,Desdemona,TX,76445,32.2819,-98.5673,407,Clothing/textile technologist,1978-08-08,0c02c5f261af4715922298b144eb7f5f,1381014010,31.846131,-98.499447,1
467781,2020-12-12 22:35:01,3596357274378601,fraud_Jast Ltd,shopping_net,768.45,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,475d1afb1ac28118151d7f3010e34755,1386887701,41.534011,-78.56051,1
417140,2020-12-01 04:45:45,377834944388609,fraud_Kutch LLC,gas_transport,8.47,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,5b16c6d896078323abf6f72c8b96119b,1385873145,35.45674,-94.451817,1
298437,2020-10-12 00:15:22,4.95858967158273E+018,"fraud_Olson, Becker and Koch",gas_transport,66.46,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,f9a87b80dc09ca6c584d9ce1c1ac85ad,1381536922,38.692937,-78.018651,0
80749,2020-07-19 16:52:12,3534330126107879,"fraud_Reichert, Rowe and Mraz",shopping_net,1022.5,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,67b6463c531115094f3284eabbf77dc2,1374252732,45.113582,-108.650595,1
179700,2020-08-23 16:25:12,4.99234639806515E+018,fraud_Kirlin and Sons,personal_care,23.64,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,9080a03ecf8c270980c6bf9dd1e88a72,1377275112,41.700454,-88.593548,0
11702,2020-06-24 22:26:26,3593118134380341,fraud_Hills-Boyer,personal_care,46.36,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,75365b9ba05a150f1751934da9b67d9b,1372112786,44.408786,-66.960745,1
438267,2020-12-06 12:10:31,630484879808,fraud_Larson-Moen,entertainment,70.36,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,1e697ac19d356f8b91a2664538daef07,1386331831,36.336359,-119.92686,0
104249,2020-07-27 16:12:13,676173792455,"fraud_Streich, Rolfson and Wilderman",kids_pets,155.04,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,cca3f6e00fbd114bc8cf8ed807bb9fcb,1374941533,34.366666,-118.177433,0
338048,2020-10-28 22:24:59,676281772837,fraud_Schmidt-Larkin,home,220.31,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,a9d64d5c5f005c3f9e447600f9d21d97,1382999099,31.519359,-83.360092,1
29790,2020-06-30 22:40:14,2264937662466770,fraud_Waters-Cruickshank,health_fitness,14.56,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,822fcb2bc8b8de94ac9ce7577c457f68,1372632014,28.712407,-98.741831,0
216330,2020-09-06 08:27:32,4904681492230012,fraud_Cummerata-Jones,gas_transport,8.44,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,de684c3b45f4afce430ec3c99b5b13a0,1378456052,41.432986,-73.504197,1
318536,2020-10-20 09:28:28,213174467670432,"fraud_Langworth, Boehm and Gulgowski",shopping_net,4.14,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,bbe61f82970c67511a3dcd50caac12c1,1382261308,39.048331,-75.247492,0
311753,2020-10-18 00:58:25,378904938837132,"fraud_Boehm, Predovic and Reinger",misc_pos,809.78,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,193caecd3d25f2eb2928cdd803b36a8e,1382057905,36.581621,-99.625171,1
436487,2020-12-06 01:55:00,3564182536169293,fraud_Corwin-Collins,gas_transport,18.54,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,3bb90271102a1e64250cb6c8bd31543a,1386294900,40.613371,-81.31443,1
279512,2020-10-03 22:01:59,3585052663373890,"fraud_Reichert, Huels and Hoppe",shopping_net,1104.51,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,4c4958e5c21efd9e458920037f2ebb85,1380837719,42.600568,-75.71318,1
78873,2020-07-19 02:46:17,2703186189652095,fraud_Lemke-Gutmann,shopping_net,1114.79,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,a7ae1548209b1977680d7d05445d058e,1374201977,36.10807,-81.120944,1
390851,2020-11-21 18:42:18,38588538868506,"fraud_Boehm, Block and Jakubowski",misc_pos,3.58,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,4a792a7dc95b3d5e24119848a8c06375,1385059338,29.53367,-103.746023,0
412221,2020-11-30 12:15:02,6011652924285713,fraud_Beier-Hyatt,shopping_pos,20.85,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,f0d148facd39c62995621e1efd281e8f,1385813702,38.773803,-91.97269,0
552080,2020-12-30 22:28:08,5456712664803820,fraud_Wilkinson LLC,personal_care,40.27,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,e1f8e5693c4784c14e05b71f810ef3d7,1388442488,36.622126,-105.977226,0
378175,2020-11-15 23:38:43,378006354724784,fraud_Schmidt and Sons,shopping_net,916.14,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,a65f92b04af1715249e9321daf8baaac,1384558723,39.350105,-78.527201,1
